video,board,board_source,plan,board_changed,plan_changed,video_changed,best_seconds,best_mad,whole_seconds,highlight_seconds,whole_render_mad,highlight_render_mad,findings
videos/embeddings.mp4,illustrations/embeddings-taste-three.jpg,index+plan,scripts/video/paths/embeddings-taste-three-highlights.json,2026-08-21 22:36,2026-08-18 23:22,2026-08-20 17:47,51.0,12.528958333333334,85.66666666666667,90.8,13.941383101851851,14.204976851851852,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;VISUAL_MATCH_WEAK;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/embeddings.mp4,illustrations/embeddings-taste-two.jpg,index+plan,scripts/video/paths/embeddings-taste-two-highlights.json,2026-08-21 22:36,2026-08-18 23:22,2026-08-20 17:47,51.0,10.716180555555555,50.36666666666667,55.733333333333334,11.537355324074074,11.729375,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/evaluate-the-results.mp4,illustrations/evaluate-the-results-1-quick-pass.jpg,index+plan,scripts/video/paths/evaluate-the-results-1-highlights.json,2026-08-21 22:36,2026-08-17 23:30,2026-08-20 17:47,55.5,13.29412037037037,55.63333333333333,60.6,13.948940972222223,13.885358796296297,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;VISUAL_MATCH_WEAK;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/evaluate-the-results.mp4,illustrations/evaluate-the-results-2-decide.jpg,index+plan,scripts/video/paths/evaluate-the-results-2-highlights.json,2026-08-21 22:36,2026-08-17 23:30,2026-08-20 17:47,235.0,14.171041666666667,100.36666666666666,105.23333333333333,16.159814814814816,15.993263888888889,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;VISUAL_MATCH_WEAK;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/evaluate-the-results.mp4,illustrations/evaluate-the-results-3-dig.jpg,index+plan,scripts/video/paths/evaluate-the-results-3-highlights.json,2026-08-21 22:36,2026-08-17 23:30,2026-08-20 17:47,235.0,15.073773148148149,155.73333333333332,160.63333333333333,16.636811342592594,16.477991898148147,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;VISUAL_MATCH_WEAK;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/evaluate-the-results.mp4,illustrations/evaluate-the-results-4-move.jpg,index+plan,scripts/video/paths/evaluate-the-results-4-highlights.json,2026-08-21 22:36,2026-08-17 23:30,2026-08-20 17:47,235.0,12.925138888888888,234.63333333333333,240.43333333333334,13.573350694444445,13.53241898148148,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;VISUAL_MATCH_WEAK;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/fake-trap.mp4,illustrations/fake-trap-four-reasons.jpg,index,,2026-08-21 21:38,none,2026-08-16 11:56,102.0,14.770902777777778,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/fake-trap.mp4,illustrations/fake-trap-three-checks.jpg,index,,2026-08-21 21:38,none,2026-08-16 11:56,102.0,13.397777777777778,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/flattery-trap.mp4,illustrations/flattery-trap-praise-loop.jpg,index,,2026-08-21 21:38,none,2026-08-16 11:56,137.5,12.715694444444445,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/hallucination.mp4,illustrations/hallucination-types.jpg,index,,2026-08-21 22:36,none,2026-08-16 11:56,41.0,14.601574074074074,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
