video,board,board_source,plan,board_changed,plan_changed,video_changed,best_seconds,best_mad,whole_seconds,highlight_seconds,whole_render_mad,highlight_render_mad,findings
videos/where-ai-works-best.mp4,illustrations/where-ai-works-best-2-variation.jpg,plan-only,scripts/video/paths/where-ai-works-best-2-highlights.json,2026-08-20 11:59,2026-08-23 12:57,2026-08-23 14:42,93.0,2.211990740740741,92.6,94.3,2.3911284722222224,3.341834490740741,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/where-ai-works-best.mp4,illustrations/where-ai-works-best-3-compression.jpg,plan-only,scripts/video/paths/where-ai-works-best-3-highlights.json,2026-08-20 11:59,2026-08-23 12:57,2026-08-23 14:42,107.0,2.2943055555555554,107.13333333333334,108.96666666666667,2.612361111111111,3.43671875,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/where-ai-works-best.mp4,illustrations/where-ai-works-best-4-reasoning.jpg,plan-only,scripts/video/paths/where-ai-works-best-4-highlights.json,2026-08-20 11:59,2026-08-23 12:57,2026-08-23 14:42,139.0,2.225185185185185,123.6,125.26666666666667,2.44259837962963,3.951863425925926,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/why-learn-ai.mp4,illustrations/why-learn-ai-thrive.jpg,index+plan,scripts/video/paths/why-learn-ai-thrive-highlights.json,2026-08-21 22:36,2026-08-18 23:22,2026-08-23 12:57,103.0,1.7086805555555555,103.66666666666667,110.23333333333333,1.5966377314814815,1.6619386574074073,BOARD_NEWER_THAN_PLAN;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/work-changes.mp4,illustrations/work-changes-assignment-v2.jpg,index,,2026-08-29 16:16,none,2026-08-25 18:25,328.0,42.31472222222222,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;CURRENT_BOARD_NOT_VISUALLY_FOUND
videos/work-changes.mp4,illustrations/work-changes-automate-augment-v3.jpg,index,,2026-08-29 16:16,none,2026-08-25 18:25,207.0,30.216435185185187,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;CURRENT_BOARD_NOT_VISUALLY_FOUND
videos/work-changes.mp4,illustrations/work-changes-strengths-v2.jpg,index,,2026-08-29 16:16,none,2026-08-25 18:25,169.5,35.79680555555556,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;CURRENT_BOARD_NOT_VISUALLY_FOUND
videos/work-changes.mp4,illustrations/work-changes-what-changes-v3.jpg,index,,2026-08-29 18:38,none,2026-08-25 18:25,229.5,28.47025462962963,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;CURRENT_BOARD_NOT_VISUALLY_FOUND
videos/art-of-prompting.mp4,lessons/art-of-prompting-1-qualities.jpg,plan-only,scripts/video/paths/art-of-prompting-qualities-highlights.json,2026-07-24 12:39,2026-08-23 14:42,2026-08-23 21:05,60.5,1.860324074074074,46.36666666666667,49.766666666666666,1.7789872685185186,1.8266493055555555,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/document-trap.mp4,lessons/document-trap-1-chunks.jpg,index+plan,scripts/video/paths/document-trap-chunks-highlights.json,2026-08-24 15:56,2026-08-24 15:56,2026-08-24 15:56,118.0,2.320462962962963,118.76666666666667,120.5,2.2300578703703704,2.3678877314814817,COURSE_NATIVE_HIGHLIGHT_PLAN
